Tiempo,Sensor_Analogico,Sensor_Digital,Diferencia,Datos_Crudos_Sensor_Analogico
2025-05-18 21:58:00,52.6,50.7,1.9,667
2025-05-18 21:58:00,51.8,50.7,1.1,665
2025-05-18 21:58:00,50.9,50.6,0.2,663
2025-05-18 21:58:00,52.4,50.6,1.8,666
2025-05-18 21:58:00,51.9,50.7,1.2,665
2025-05-18 21:58:00,50.6,50.6,0.0,663
2025-05-18 21:58:00,52.1,50.6,1.5,666
2025-05-18 21:58:00,52.1,50.6,1.5,666
2025-05-18 21:58:00,50.1,50.6,-0.5,662
2025-05-18 21:58:00,52.0,50.6,1.5,666
2025-05-18 21:58:00,52.4,50.6,1.9,666
2025-05-18 21:58:00,50.1,50.6,-0.5,662
2025-05-18 21:58:00,52.2,50.6,1.7,666
2025-05-18 21:58:00,52.1,50.6,1.5,666
2025-05-18 21:58:00,50.3,50.5,-0.2,662
2025-05-18 21:58:00,52.0,50.5,1.5,665
2025-05-18 21:58:00,52.0,50.5,1.5,666
2025-05-18 21:58:00,51.2,50.5,0.7,664
2025-05-18 21:58:00,50.3,50.5,-0.2,662
2025-05-18 21:58:00,52.0,50.5,1.5,665
2025-05-18 21:58:00,52.2,50.4,1.8,666
2025-05-18 21:58:00,50.0,50.4,-0.4,661
2025-05-18 21:58:00,52.2,50.4,1.8,666
2025-05-18 21:58:00,52.0,50.4,1.7,666
2025-05-18 21:58:00,50.6,50.4,0.3,663
2025-05-18 21:58:00,51.8,50.4,1.4,665
2025-05-18 21:58:00,52.0,50.4,1.7,666
2025-05-18 21:58:00,51.4,50.4,1.0,664
2025-05-18 21:58:00,50.4,50.4,0.1,662
2025-05-18 21:58:00,52.0,50.3,1.7,666
2025-05-18 21:58:00,52.2,50.3,1.9,666
2025-05-18 22:01:00,52.2,48.9,3.3,666
2025-05-18 22:01:00,50.4,48.9,1.4,662
2025-05-18 22:01:00,52.3,48.9,3.4,666
2025-05-18 22:01:00,53.7,48.9,4.8,669
2025-05-18 22:01:00,54.5,48.9,5.6,671
2025-05-18 22:01:00,52.6,48.9,3.7,667
2025-05-18 22:01:00,54.7,48.9,5.8,671
2025-05-18 22:01:00,54.5,48.9,5.7,671
2025-05-18 22:01:00,53.8,48.9,4.9,669
2025-05-18 22:01:00,53.4,48.8,4.6,668
2025-05-18 22:01:00,54.9,48.8,6.1,671
2025-05-18 22:01:00,55.3,48.8,6.5,672
2025-05-18 22:01:00,53.4,48.8,4.6,668
2025-05-18 22:01:00,55.2,48.8,6.4,672
2025-05-18 22:01:00,55.0,48.8,6.2,672
2025-05-18 22:01:00,53.9,48.8,5.0,669
2025-05-18 22:01:00,53.0,48.7,4.3,668
2025-05-18 22:01:00,54.5,48.8,5.7,671
2025-05-18 22:01:00,54.7,48.8,5.9,671
2025-05-18 22:01:00,52.5,48.7,3.8,667
2025-05-18 22:01:00,54.5,48.7,5.8,671
2025-05-18 22:01:00,54.0,48.8,5.2,670
2025-05-18 22:01:00,52.8,48.7,4.0,667
2025-05-18 22:01:00,53.0,48.7,4.3,668
2025-05-18 22:01:00,53.9,48.7,5.1,669
2025-05-18 22:01:00,53.7,48.7,5.0,669
2025-05-18 22:01:00,52.0,48.7,3.3,666
2025-05-18 22:01:00,53.9,48.7,5.2,669
2025-05-18 22:01:00,54.1,48.7,5.5,670
2025-05-18 22:01:00,52.1,48.7,3.5,666
2025-05-18 22:01:00,54.2,48.6,5.6,670
2025-05-18 22:01:00,53.9,48.6,5.2,669
2025-05-18 22:01:00,52.5,48.6,3.9,666
2025-05-18 22:01:00,52.8,48.6,4.2,667
2025-05-18 22:01:00,54.0,48.6,5.4,670
2025-05-18 22:01:00,53.9,48.6,5.3,669
2025-05-18 22:01:00,52.2,48.5,3.7,666
2025-05-18 22:01:00,54.1,48.5,5.6,670
2025-05-18 22:01:00,54.4,48.5,5.9,670
2025-05-18 22:01:00,52.4,48.5,3.9,666
2025-05-18 22:01:00,54.5,48.4,6.1,671
2025-05-18 22:01:00,54.2,48.4,5.8,670
2025-05-18 22:01:00,52.8,48.4,4.3,667
2025-05-18 22:01:00,53.8,48.4,5.4,669
2025-05-18 22:01:00,54.0,48.4,5.6,670
2025-05-18 22:01:00,53.1,48.4,4.7,668
2025-05-18 22:01:00,52.7,48.4,4.4,667
2025-05-18 22:01:00,54.0,48.4,5.6,670
2025-05-18 22:01:00,53.8,48.4,5.4,669
2025-05-18 22:01:00,52.1,48.4,3.7,666
2025-05-18 22:01:00,53.6,48.4,5.2,669
2025-05-18 22:01:00,53.9,48.3,5.6,669
2025-05-18 22:01:00,51.6,48.4,3.2,665
2025-05-18 22:01:00,53.5,48.4,5.1,669
2025-05-18 22:02:00,53.5,48.4,5.1,669
2025-05-18 22:02:00,51.4,48.4,3.0,664
2025-05-18 22:02:00,53.3,48.4,4.9,668
2025-05-18 22:02:00,52.8,48.4,4.4,667
2025-05-18 22:02:00,51.2,48.4,2.8,664
2025-05-18 22:02:00,52.1,48.3,3.8,666
2025-05-18 22:02:00,52.5,48.3,4.2,667
2025-05-18 22:02:00,52.1,48.2,3.8,666
2025-05-18 22:02:00,51.1,48.2,2.8,664
2025-05-18 22:02:00,52.6,48.2,4.4,667
2025-05-18 22:02:00,53.1,48.2,4.9,668
2025-05-18 22:02:00,51.1,48.2,2.9,664
2025-05-18 22:02:00,53.2,48.2,5.0,668
2025-05-18 22:02:00,53.2,48.2,5.0,668
2025-05-18 22:02:00,51.4,48.2,3.2,664
2025-05-18 22:02:00,53.4,48.1,5.3,668
2025-05-18 22:02:00,53.4,48.1,5.2,668
2025-05-18 22:02:00,51.6,48.1,3.4,665
2025-05-18 22:02:00,53.5,48.1,5.4,669
2025-05-18 22:02:00,53.6,48.1,5.5,669
2025-05-18 22:02:00,51.2,48.1,3.2,664
2025-05-18 22:02:00,53.0,48.1,5.0,668
2025-05-18 22:02:00,53.7,48.1,5.6,669
2025-05-18 22:02:00,51.3,48.1,3.2,664
2025-05-18 22:02:00,53.0,48.1,5.0,668
2025-05-18 22:02:00,53.5,48.0,5.5,668
2025-05-18 22:02:00,51.3,48.1,3.3,664
2025-05-18 22:02:00,53.1,48.0,5.1,668
2025-05-18 22:02:00,53.5,48.0,5.5,668
2025-05-18 22:02:00,51.1,48.0,3.1,664
2025-05-18 22:02:00,53.0,48.0,5.0,668
2025-05-18 22:02:00,53.2,48.0,5.2,668
2025-05-18 22:02:00,50.9,47.9,3.0,663
2025-05-18 22:02:00,52.8,47.9,4.9,667
2025-05-18 22:02:00,53.1,47.9,5.2,668
2025-05-18 22:02:00,51.0,47.9,3.0,663
2025-05-18 22:02:00,52.9,47.9,5.0,667
2025-05-18 22:02:00,53.5,47.9,5.6,668
2025-05-18 22:02:00,51.1,47.9,3.2,664
2025-05-18 22:02:00,53.1,47.9,5.2,668
2025-05-18 22:02:00,53.5,47.9,5.6,668
2025-05-18 22:02:00,51.1,47.9,3.2,664
2025-05-18 22:02:00,53.0,47.8,5.2,668
2025-05-18 22:02:00,53.2,47.8,5.4,668
2025-05-18 22:02:00,51.0,47.8,3.2,663
2025-05-18 22:02:00,52.8,47.8,5.0,667
2025-05-18 22:02:00,52.7,47.8,4.9,667
2025-05-18 22:02:00,50.8,47.8,3.0,663
2025-05-18 22:02:00,52.6,47.8,4.8,667
2025-05-18 22:02:00,52.5,47.8,4.7,667
2025-05-18 22:02:00,51.3,47.8,3.5,664
2025-05-18 22:02:00,52.0,47.7,4.3,666
2025-05-18 22:02:00,52.8,47.8,5.0,667
2025-05-18 22:02:00,52.1,47.7,4.4,666
2025-05-18 22:02:00,51.3,47.8,3.5,664
2025-05-18 22:02:00,52.7,47.7,5.0,667
2025-05-18 22:03:00,52.6,47.7,4.9,667
2025-05-18 22:03:00,51.1,47.7,3.3,664
2025-05-18 22:03:00,52.9,47.8,5.1,667
2025-05-18 22:03:00,53.1,47.7,5.4,668
2025-05-18 22:03:00,50.9,47.7,3.2,663
2025-05-18 22:03:00,52.6,47.7,4.8,667
2025-05-18 22:03:00,53.0,47.7,5.2,667
2025-05-18 22:03:00,50.6,47.7,2.8,663
2025-05-18 22:03:00,52.4,47.7,4.6,666
2025-05-18 22:03:00,52.7,47.7,5.0,667
2025-05-18 22:03:00,50.3,47.7,2.5,662
2025-05-18 22:03:00,52.0,47.7,4.4,666
2025-05-18 22:03:00,52.4,47.7,4.7,666
2025-05-18 22:03:00,49.8,47.7,2.2,661
2025-05-18 22:03:00,51.6,47.6,3.9,665
2025-05-18 22:03:00,51.7,47.6,4.1,665
2025-05-18 22:03:00,49.6,47.6,2.0,661
2025-05-18 22:03:00,51.5,47.6,3.9,664
2025-05-18 22:03:00,51.4,47.6,3.8,664
2025-05-18 22:03:00,49.8,47.6,2.2,661
2025-05-18 22:03:00,51.6,47.6,4.0,665
2025-05-18 22:03:00,51.5,47.5,4.0,664
2025-05-18 22:03:00,50.3,47.6,2.7,662
2025-05-18 22:03:00,52.0,47.5,4.5,666
2025-05-18 22:03:00,51.4,47.5,3.9,664
2025-05-18 22:03:00,50.3,47.5,2.8,662
2025-05-18 22:03:00,52.0,47.4,4.6,666
2025-05-18 22:03:00,51.3,47.5,3.8,664
2025-05-18 22:03:00,50.4,47.5,2.9,662
2025-05-18 22:03:00,51.9,47.4,4.5,665
2025-05-18 22:03:00,50.9,47.4,3.5,663
2025-05-18 22:03:00,50.6,47.4,3.2,663
2025-05-18 22:03:00,51.8,47.4,4.4,665
2025-05-18 22:03:00,50.8,47.4,3.4,663
2025-05-18 22:03:00,51.1,47.4,3.6,664
2025-05-18 22:03:00,52.0,47.4,4.6,666
2025-05-18 22:03:00,51.0,47.4,3.5,663
2025-05-18 22:03:00,52.0,47.4,4.6,665
2025-05-18 22:03:00,52.3,47.4,4.9,666
2025-05-18 22:03:00,51.0,47.4,3.6,663
2025-05-18 22:03:00,52.8,47.4,5.4,667
2025-05-18 22:03:00,52.5,47.4,5.2,667
2025-05-18 22:03:00,51.0,47.4,3.6,663
2025-05-18 22:03:00,53.0,47.4,5.6,667
2025-05-18 22:03:00,52.6,47.3,5.3,667
2025-05-18 22:03:00,51.1,47.3,3.8,664
2025-05-18 22:03:00,52.9,47.3,5.6,667
2025-05-18 22:03:00,52.6,47.2,5.3,667
2025-05-18 22:03:00,51.0,47.2,3.7,663
2025-05-18 22:03:00,52.7,47.2,5.5,667
2025-05-18 22:03:00,52.2,47.2,5.0,666
2025-05-18 22:03:00,51.0,47.2,3.8,663
2025-05-18 22:03:00,52.4,47.2,5.2,666
2025-05-18 22:03:00,52.5,47.1,5.4,667
2025-05-18 22:03:00,51.1,47.2,3.9,664
2025-05-18 22:03:00,52.0,47.1,4.9,666
2025-05-18 22:03:00,52.5,47.1,5.4,667
2025-05-18 22:04:00,51.3,47.1,4.1,664
2025-05-18 22:04:00,51.6,47.1,4.5,665
2025-05-18 22:04:00,52.3,47.1,5.2,666
2025-05-18 22:04:00,51.4,47.1,4.3,664
2025-05-18 22:04:00,50.9,47.1,3.7,663
2025-05-18 22:04:00,52.0,47.1,4.9,666
2025-05-18 22:04:00,51.9,47.1,4.8,665
2025-05-18 22:04:00,50.4,47.1,3.3,662
2025-05-18 22:04:00,52.1,47.1,5.0,666
2025-05-18 22:04:00,52.5,47.1,5.4,666
2025-05-18 22:04:00,50.1,47.1,3.1,662
2025-05-18 22:04:00,52.3,47.0,5.3,666
2025-05-18 22:04:00,52.1,47.0,5.1,666
2025-05-18 22:04:00,50.4,47.0,3.4,662
2025-05-18 22:04:00,51.9,47.1,4.9,665
2025-05-18 22:04:00,52.0,47.0,5.0,665
2025-05-18 22:04:00,51.4,47.0,4.4,664
2025-05-18 22:04:00,50.4,47.0,3.4,662
2025-05-18 22:04:00,52.1,47.0,5.1,666
2025-05-18 22:04:00,52.6,47.0,5.6,667
2025-05-18 22:04:00,50.5,46.9,3.6,662
2025-05-18 22:04:00,52.5,46.9,5.6,667
2025-05-18 22:04:00,52.4,46.9,5.4,666
2025-05-18 22:04:00,50.5,46.9,3.6,662
2025-05-18 22:04:00,52.2,46.9,5.3,666
2025-05-18 22:04:00,52.1,47.0,5.1,666
2025-05-18 22:04:00,51.0,47.0,4.0,663
2025-05-18 22:04:00,51.2,46.9,4.3,664
2025-05-18 22:04:00,52.2,47.0,5.2,666
2025-05-18 22:04:00,52.1,47.0,5.1,666
2025-05-18 22:04:00,50.3,47.0,3.3,662
2025-05-18 22:04:00,52.4,47.0,5.4,666
2025-05-18 22:04:00,52.6,47.0,5.6,667
2025-05-18 22:04:00,50.9,46.9,3.9,663
2025-05-18 22:04:00,51.9,46.9,5.0,665
2025-05-18 22:04:00,52.2,46.9,5.3,666
2025-05-18 22:04:00,51.7,46.9,4.8,665
2025-05-18 22:04:00,50.4,46.9,3.4,662
2025-05-18 22:04:00,52.3,46.9,5.5,666
2025-05-18 22:04:00,52.3,46.9,5.5,666
2025-05-18 22:04:00,50.6,46.9,3.7,663
2025-05-18 22:04:00,51.8,46.9,4.9,665
2025-05-18 22:04:00,52.0,46.9,5.2,666
2025-05-18 22:04:00,51.7,46.9,4.8,665
2025-05-18 22:04:00,50.1,46.9,3.3,662
2025-05-18 22:04:00,52.0,46.9,5.2,666
2025-05-18 22:04:00,52.0,46.9,5.2,666
2025-05-18 22:04:00,50.0,46.9,3.2,661
2025-05-18 22:04:00,51.7,46.9,4.8,665
2025-05-18 22:04:00,51.8,46.8,5.0,665
2025-05-18 22:04:00,51.2,46.7,4.4,664
2025-05-18 22:04:00,50.1,46.7,3.4,662
2025-05-18 22:04:00,51.7,46.7,4.9,665
2025-05-18 22:04:00,52.0,46.7,5.2,665
2025-05-18 22:04:00,49.8,46.7,3.1,661
2025-05-18 22:04:00,52.0,46.7,5.2,665
2025-05-18 22:05:00,51.9,46.7,5.1,665
2025-05-18 22:05:00,50.1,46.7,3.3,662
2025-05-18 22:05:00,52.2,46.7,5.4,666
2025-05-18 22:05:00,52.0,46.7,5.2,665
2025-05-18 22:05:00,50.2,46.7,3.4,662
2025-05-18 22:05:00,52.2,46.7,5.5,666
2025-05-18 22:05:00,52.0,46.7,5.3,666
2025-05-18 22:05:00,50.2,46.7,3.4,662
2025-05-18 22:05:00,52.1,46.7,5.5,666
2025-05-18 22:05:00,52.4,46.7,5.7,666
2025-05-18 22:05:00,50.1,46.7,3.4,662
2025-05-18 22:05:00,52.0,46.7,5.4,666
2025-05-18 22:05:00,52.1,46.7,5.5,666
2025-05-18 22:05:00,50.0,46.7,3.4,661
2025-05-18 22:05:00,51.9,46.7,5.3,665
2025-05-18 22:05:00,51.9,46.6,5.3,665
2025-05-18 22:05:00,50.0,46.6,3.4,661
2025-05-18 22:05:00,51.6,46.6,5.0,665
2025-05-18 22:05:00,51.6,46.6,4.9,665
2025-05-18 22:05:00,49.7,46.6,3.1,661
2025-05-18 22:05:00,51.6,46.6,5.0,665
2025-05-18 22:05:00,51.8,46.6,5.2,665
2025-05-18 22:05:00,49.6,46.6,3.0,661
2025-05-18 22:05:00,51.3,46.6,4.7,664
2025-05-18 22:05:00,51.6,46.6,5.0,665
2025-05-18 22:05:00,49.4,46.6,2.8,660
2025-05-18 22:05:00,51.5,46.5,5.0,664
2025-05-18 22:05:00,51.7,46.5,5.2,665
2025-05-18 22:05:00,49.6,46.5,3.1,661
2025-05-18 22:05:00,51.7,46.5,5.2,665
2025-05-18 22:05:00,51.6,46.5,5.1,665
2025-05-18 22:05:00,49.8,46.4,3.4,661
2025-05-18 22:05:00,51.9,46.4,5.5,665
2025-05-18 22:05:00,51.6,46.4,5.1,665
2025-05-18 22:05:00,50.2,46.4,3.8,662
2025-05-18 22:05:00,51.7,46.4,5.2,665
2025-05-18 22:05:00,51.6,46.4,5.2,665
2025-05-18 22:05:00,50.5,46.4,4.2,662
2025-05-18 22:05:00,51.1,46.4,4.7,664
2025-05-18 22:05:00,51.7,46.4,5.3,665
2025-05-18 22:05:00,50.8,46.4,4.4,663
2025-05-18 22:05:00,50.6,46.3,4.3,663
2025-05-18 22:05:00,51.8,46.3,5.4,665
2025-05-18 22:05:00,51.3,46.3,5.0,664
2025-05-18 22:05:00,50.2,46.3,3.9,662
2025-05-18 22:05:00,51.6,46.3,5.2,665
2025-05-18 22:05:00,51.6,46.2,5.3,665
2025-05-18 22:05:00,50.0,46.2,3.7,661
2025-05-18 22:05:00,51.8,46.2,5.6,665
2025-05-18 22:05:00,52.2,46.2,5.9,666
2025-05-18 22:05:00,50.1,46.2,3.8,662
2025-05-18 22:05:00,52.1,46.2,5.9,666
2025-05-18 22:05:00,51.7,46.2,5.4,665
2025-05-18 22:05:00,50.4,46.2,4.1,662
2025-05-18 22:05:00,50.4,46.2,4.2,662
2025-05-18 22:05:00,51.6,46.2,5.4,665
2025-05-18 22:05:00,51.8,46.2,5.6,665
2025-05-18 22:06:00,49.6,46.2,3.4,661
2025-05-18 22:06:00,51.7,46.2,5.5,665
2025-05-18 22:06:00,51.4,46.2,5.2,664
2025-05-18 22:06:00,50.0,46.1,3.9,661
2025-05-18 22:06:00,50.2,46.1,4.1,662
2025-05-18 22:06:00,51.3,46.1,5.1,664
2025-05-18 22:06:00,51.5,46.1,5.4,664
2025-05-18 22:06:00,49.6,46.1,3.5,661
2025-05-18 22:06:00,51.8,46.1,5.7,665
2025-05-18 22:06:00,51.7,46.1,5.6,665
2025-05-18 22:06:00,49.9,46.1,3.9,661
2025-05-18 22:06:00,51.7,46.1,5.6,665
2025-05-18 22:06:00,51.6,46.0,5.6,665
2025-05-18 22:06:00,50.6,46.0,4.6,663
2025-05-18 22:06:00,50.4,46.0,4.4,662
2025-05-18 22:06:00,51.6,46.0,5.6,665
2025-05-18 22:06:00,51.8,46.0,5.8,665
2025-05-18 22:06:00,49.9,45.9,4.0,661
2025-05-18 22:06:00,51.7,45.9,5.7,665
2025-05-18 22:06:00,51.9,45.9,5.9,665
2025-05-18 22:06:00,49.6,45.9,3.7,661
2025-05-18 22:06:00,51.6,45.9,5.6,665
2025-05-18 22:06:00,51.3,45.9,5.3,664
2025-05-18 22:06:00,49.3,45.9,3.4,660
2025-05-18 22:06:00,51.2,45.9,5.3,664
2025-05-18 22:06:00,50.9,45.9,4.9,663
2025-05-18 22:06:00,49.3,45.9,3.4,660
2025-05-18 22:06:00,50.6,45.9,4.7,663
2025-05-18 22:06:00,50.7,45.9,4.7,663
2025-05-18 22:06:00,49.8,45.9,3.8,661
2025-05-18 22:06:00,49.9,45.9,4.0,661
2025-05-18 22:06:00,51.0,45.9,5.1,663
2025-05-18 22:06:00,50.6,45.9,4.8,663
2025-05-18 22:06:00,49.4,45.9,3.5,660
2025-05-18 22:06:00,51.1,45.9,5.2,664
2025-05-18 22:06:00,51.4,45.9,5.5,664
2025-05-18 22:06:00,49.2,45.9,3.3,660
2025-05-18 22:06:00,51.1,45.9,5.2,664
2025-05-18 22:06:00,51.5,45.9,5.6,664
2025-05-18 22:06:00,49.6,45.9,3.7,660
2025-05-18 22:06:00,51.5,45.8,5.7,664
2025-05-18 22:06:00,51.1,45.8,5.3,664
2025-05-18 22:06:00,49.7,45.8,3.8,661
2025-05-18 22:06:00,50.7,45.8,4.9,663
2025-05-18 22:06:00,51.1,45.8,5.3,664
2025-05-18 22:06:00,50.5,45.8,4.7,662
2025-05-18 22:06:00,49.8,45.8,4.0,661
2025-05-18 22:06:00,51.4,45.7,5.7,664
2025-05-18 22:06:00,51.4,45.7,5.7,664
2025-05-18 22:06:00,49.4,45.7,3.7,660
2025-05-18 22:06:00,51.1,45.7,5.4,664
2025-05-18 22:06:00,51.5,45.7,5.8,664
2025-05-18 22:06:00,49.1,45.7,3.3,659
2025-05-18 22:06:00,51.1,45.7,5.3,664
2025-05-18 22:06:00,51.1,45.7,5.4,664
2025-05-18 22:06:00,49.2,45.7,3.5,660
2025-05-18 22:07:00,51.1,45.7,5.4,664
2025-05-18 22:07:00,50.6,45.7,4.9,663
2025-05-18 22:07:00,48.9,45.7,3.2,659
2025-05-18 22:07:00,50.9,45.7,5.2,663
2025-05-18 22:07:00,50.5,45.7,4.8,662
2025-05-18 22:07:00,49.0,45.7,3.3,659
2025-05-18 22:07:00,50.7,45.7,5.0,663
2025-05-18 22:07:00,50.6,45.7,4.9,663
2025-05-18 22:07:00,49.3,45.6,3.6,660
2025-05-18 22:07:00,50.7,45.6,5.1,663
2025-05-18 22:07:00,50.6,45.6,5.0,663
2025-05-18 22:07:00,49.6,45.6,4.0,660
2025-05-18 22:07:00,50.3,45.6,4.8,662
2025-05-18 22:07:00,51.1,45.6,5.5,664
2025-05-18 22:07:00,49.9,45.6,4.3,661
2025-05-18 22:07:00,49.9,45.5,4.4,661
2025-05-18 22:07:00,50.8,45.5,5.3,663
2025-05-18 22:07:00,49.8,45.5,4.3,661
2025-05-18 22:07:00,49.5,45.5,4.0,660
2025-05-18 22:07:00,50.5,45.5,5.0,662
2025-05-18 22:07:00,49.8,45.5,4.3,661
2025-05-18 22:07:00,49.2,45.4,3.8,660
2025-05-18 22:07:00,50.5,45.4,5.1,662
2025-05-18 22:07:00,50.2,45.4,4.8,662
2025-05-18 22:07:00,48.8,45.4,3.4,659
2025-05-18 22:07:00,50.6,45.4,5.2,663
2025-05-18 22:07:00,51.0,45.4,5.6,663
2025-05-18 22:07:00,48.9,45.4,3.5,659
2025-05-18 22:07:00,50.9,45.4,5.5,663
2025-05-18 22:07:00,50.6,45.4,5.2,663
2025-05-18 22:07:00,49.5,45.4,4.1,660
2025-05-18 22:07:00,49.0,45.3,3.7,659
2025-05-18 22:07:00,50.6,45.3,5.3,663
2025-05-18 22:07:00,51.0,45.3,5.7,663
2025-05-18 22:07:00,49.0,45.3,3.7,659
2025-05-18 22:07:00,50.9,45.3,5.6,663
2025-05-18 22:07:00,50.6,45.3,5.3,663
2025-05-18 22:07:00,50.1,45.3,4.8,662
2025-05-18 22:07:00,49.0,45.3,3.7,659
2025-05-18 22:07:00,51.0,45.3,5.7,663
2025-05-18 22:07:00,51.1,45.3,5.8,664
2025-05-18 22:07:00,49.1,45.3,3.8,660
2025-05-18 22:07:00,50.8,45.3,5.5,663
2025-05-18 22:07:00,50.6,45.2,5.3,663
2025-05-18 22:07:00,50.0,45.2,4.8,661
2025-05-18 22:07:00,49.0,45.2,3.8,659
2025-05-18 22:07:00,50.8,45.3,5.5,663
2025-05-18 22:07:00,51.0,45.2,5.7,663
2025-05-18 22:07:00,49.0,45.2,3.8,659
2025-05-18 22:07:00,51.0,45.2,5.8,663
2025-05-18 22:07:00,50.6,45.2,5.4,663
2025-05-18 22:07:00,49.4,45.2,4.2,660
2025-05-18 22:07:00,49.6,45.2,4.4,661
2025-05-18 22:07:00,50.6,45.2,5.3,663
2025-05-18 22:07:00,50.0,45.2,4.9,661
2025-05-18 22:07:00,48.8,45.2,3.6,659
2025-05-18 22:07:00,50.5,45.2,5.3,662
2025-05-18 22:08:00,50.5,45.2,5.3,662
2025-05-18 22:08:00,48.8,45.2,3.6,659
2025-05-18 22:08:00,50.6,45.2,5.4,663
2025-05-18 22:08:00,50.2,45.2,5.1,662
2025-05-18 22:08:00,49.0,45.2,3.8,659
2025-05-18 22:08:00,50.3,45.2,5.1,662
2025-05-18 22:08:00,49.4,45.2,4.2,660
2025-05-18 22:08:00,49.4,45.2,4.2,660
2025-05-18 22:08:00,50.4,45.2,5.2,662
2025-05-18 22:08:00,49.3,45.2,4.1,660
2025-05-18 22:08:00,50.2,45.2,5.0,662
2025-05-18 22:08:00,50.5,45.2,5.3,662
2025-05-18 22:08:00,49.1,45.1,3.9,659
2025-05-18 22:08:00,50.8,45.1,5.7,663
2025-05-18 22:08:00,50.6,45.1,5.5,663
2025-05-18 22:08:00,49.0,45.1,3.9,659
2025-05-18 22:08:00,51.0,45.1,5.8,663
2025-05-18 22:08:00,50.4,45.1,5.3,662
2025-05-18 22:08:00,48.5,45.1,3.4,658
2025-05-18 22:08:00,50.5,45.1,5.4,662
2025-05-18 22:08:00,50.4,45.1,5.4,662
2025-05-18 22:08:00,48.4,45.1,3.3,658
2025-05-18 22:08:00,50.4,45.1,5.4,662
2025-05-18 22:08:00,50.7,45.1,5.6,663
2025-05-18 22:08:00,48.5,45.0,3.5,658
2025-05-18 22:08:00,50.5,45.1,5.4,662
2025-05-18 22:08:00,50.7,45.0,5.7,663
2025-05-18 22:08:00,48.6,45.0,3.6,658
2025-05-18 22:08:00,50.5,44.9,5.5,662
2025-05-18 22:08:00,50.7,45.0,5.7,663
2025-05-18 22:08:00,48.5,45.0,3.5,658
2025-05-18 22:08:00,50.2,45.0,5.2,662
2025-05-18 22:08:00,50.5,44.9,5.5,662
2025-05-18 22:08:00,48.3,44.9,3.3,658
2025-05-18 22:08:00,50.1,44.9,5.2,662
2025-05-18 22:08:00,50.4,44.9,5.4,662
2025-05-18 22:08:00,48.3,44.9,3.4,658
2025-05-18 22:08:00,50.1,44.9,5.3,662
2025-05-18 22:08:00,50.5,44.9,5.7,662
2025-05-18 22:08:00,48.5,44.9,3.7,658
2025-05-18 22:08:00,50.3,44.9,5.4,662
2025-05-18 22:08:00,50.7,44.9,5.8,663
2025-05-18 22:08:00,48.2,44.9,3.4,658
2025-05-18 22:08:00,50.3,44.9,5.4,662
2025-05-18 22:08:00,50.6,44.9,5.7,663
2025-05-18 22:08:00,48.3,44.8,3.5,658
2025-05-18 22:08:00,50.3,44.8,5.5,662
2025-05-18 22:08:00,50.5,44.8,5.7,662
2025-05-18 22:08:00,48.5,44.8,3.7,658
2025-05-18 22:08:00,50.7,44.8,5.9,663
2025-05-18 22:08:00,50.4,44.7,5.6,662
2025-05-18 22:08:00,48.7,44.7,3.9,659
2025-05-18 22:08:00,50.3,44.7,5.6,662
2025-05-18 22:08:00,50.2,44.7,5.5,662
2025-05-18 22:08:00,49.0,44.7,4.3,659
2025-05-18 22:08:00,49.7,44.7,5.0,661
2025-05-18 22:09:00,50.1,44.7,5.5,662
2025-05-18 22:09:00,49.0,44.7,4.3,659
2025-05-18 22:09:00,49.3,44.7,4.6,660
2025-05-18 22:09:00,50.0,44.7,5.3,661
2025-05-18 22:09:00,49.1,44.6,4.4,659
2025-05-18 22:09:00,48.6,44.7,3.9,659
2025-05-18 22:09:00,50.0,44.7,5.3,661
2025-05-18 22:09:00,49.3,44.7,4.6,660
2025-05-18 22:09:00,48.4,44.7,3.7,658
2025-05-18 22:09:00,50.0,44.6,5.4,661
2025-05-18 22:09:00,49.8,44.6,5.1,661
2025-05-18 22:09:00,48.1,44.6,3.5,658
2025-05-18 22:09:00,50.1,44.6,5.5,662
2025-05-18 22:09:00,50.0,44.6,5.4,661
2025-05-18 22:09:00,48.1,44.6,3.5,657
2025-05-18 22:09:00,49.9,44.6,5.3,661
2025-05-18 22:09:00,50.2,44.6,5.6,662
2025-05-18 22:09:00,48.1,44.6,3.5,658
2025-05-18 22:09:00,50.0,44.6,5.5,661
2025-05-18 22:09:00,50.3,44.6,5.8,662
2025-05-18 22:09:00,47.9,44.6,3.4,657
2025-05-18 22:09:00,49.6,44.6,5.0,661
2025-05-18 22:09:00,49.8,44.6,5.3,661
2025-05-18 22:09:00,47.7,44.6,3.1,657
2025-05-18 22:09:00,49.7,44.6,5.1,661
2025-05-18 22:09:00,49.7,44.6,5.1,661
2025-05-18 22:09:00,47.9,44.5,3.4,657
2025-05-18 22:09:00,49.9,44.5,5.4,661
2025-05-18 22:09:00,49.6,44.5,5.1,661
2025-05-18 22:09:00,48.5,44.5,4.0,658
2025-05-18 22:09:00,48.8,44.5,4.3,659
2025-05-18 22:09:00,49.7,44.5,5.2,661
2025-05-18 22:09:00,49.7,44.5,5.2,661
2025-05-18 22:09:00,48.0,44.4,3.6,657
2025-05-18 22:09:00,50.0,44.4,5.6,661
2025-05-18 22:09:00,49.9,44.4,5.5,661
